"01/02/2022 12:00:00 AM","34","M","Weapon (carry/poss)","34.0075","-118.2819"
"01/02/2022 12:00:00 AM","35","F","Vehicle Theft","34.0949","-118.3092"
"01/02/2022 12:00:00 AM","25","M","Weapon (carry/poss)","34.0552","-118.2675"
"01/02/2022 12:00:00 AM","24","M","Weapon (carry/poss)","34.1186","-118.2404"
"01/02/2022 12:00:00 AM","22","F","Robbery","33.9891","-118.3126"
"01/02/2022 12:00:00 AM","28","M","Narcotic Drug Laws","34.2428","-118.4676"
"01/02/2022 12:00:00 AM","22","F","Aggravated Assault","33.9407","-118.2916"
"01/02/2022 12:00:00 AM","17","M","Robbery","33.9891","-118.3126"
"01/02/2022 12:00:00 AM","65","M","Aggravated Assault","34.0446","-118.245"
"01/02/2022 12:00:00 AM","18","M","Vehicle Theft","34.2428","-118.5913"
"01/02/2022 12:00:00 AM","34","M","Burglary","33.993","-118.2382"
"01/02/2022 12:00:00 AM","25","M","Weapon (carry/poss)","34.0672","-118.3028"
"01/02/2022 12:00:00 AM","30","M","Rape","33.9237","-118.2594"
"01/02/2022 12:00:00 AM","38","M","Other Assaults","34.1056","-118.2038"
"01/02/2022 12:00:00 AM","26","M","Robbery","33.9892","-118.2701"
"01/02/2022 12:00:00 AM","23","M","Robbery","33.9891","-118.3126"
"01/02/2022 12:00:00 AM","29","M","Robbery","34.1016","-118.3246"
"01/02/2022 12:00:00 AM","53","F","Miscellaneous Other Violations","33.7567","-118.2895"
"01/02/2022 12:00:00 AM","19","M","Larceny","33.9345","-118.2623"
"01/02/2022 12:00:00 AM","34","M","Miscellaneous Other Violations","34.0146","-118.201"
"01/02/2022 12:00:00 AM","18","M","Robbery","33.9891","-118.3126"
"01/02/2022 12:00:00 AM","40","M","Moving Traffic Violations","34.0466","-118.4471"
"01/02/2022 12:00:00 AM","37","M","Aggravated Assault","33.9572","-118.2739"
"01/02/2022 12:00:00 AM","33","M","Other Assaults","34.051","-118.248"
"01/02/2022 12:00:00 AM","25","F","Aggravated Assault","34.1939","-118.4946"
"01/02/2022 12:00:00 AM","22","M","Drunkeness","34.0918","-118.3109"
